id,lot_frontage,lot_area,overall_qual,year_built,exter_qual,bsmt_qual,bsmt_exposure,total_bsmt_sf,heating_qc,gr_liv_area,full_bath,kitchen_qual,totrms_abvgrd,fireplaces,garage_area,saleprice,neighborhood_stonebr,neighborhood_nridght,neighborhood_noridge,bsmt_fin_glq,garage_builtin,garage_attchd,foundation_pconc,house_1story,house_2story,masvnr_stone,masvnr_brkface
1667,66.0,7920,5,1970,3,3,1,914.0,5,914,1,5,5,0,368.0,133000,0,0,0,0,0,1,0,1,0,0,1
2905,78.0,7020,7,1997,3,4,4,1288.0,4,1368,2,3,8,0,784.0,215000,0,0,0,1,0,1,1,0,0,0,1
921,69.05520046484602,7500,6,1942,3,3,1,771.0,2,1494,1,4,7,2,213.0,177500,0,0,0,0,0,1,0,0,1,0,0
1780,76.0,10612,8,2006,4,4,2,1524.0,4,1534,2,4,7,1,484.0,215000,0,0,0,1,0,1,1,1,0,0,1
746,51.0,6120,5,1938,3,3,1,952.0,3,1582,2,3,6,1,250.0,150000,0,0,0,0,0,0,0,0,0,0,0
254,90.0,12376,7,1990,3,4,2,1673.0,4,3222,3,4,11,2,594.0,320000,0,0,0,1,0,1,1,0,1,0,0
606,100.0,10004,6,1964,3,3,1,1516.0,3,1516,1,3,6,0,472.0,167000,0,0,0,0,0,1,0,1,0,0,1
2703,55.0,8250,5,1935,3,0,0,0.0,3,1032,1,3,6,1,260.0,125000,0,0,0,0,0,0,0,1,0,0,0
1306,103.0,12205,3,1949,3,2,1,448.0,4,1588,2,3,6,0,0.0,65000,0,0,0,0,0,0,0,1,0,0,0
2102,103.0,11175,7,2007,4,4,3,1316.0,5,1316,2,4,6,1,440.0,200141,0,0,0,0,0,1,1,1,0,0,0
1784,85.0,9965,7,2007,4,4,1,1528.0,5,1528,3,4,6,1,480.0,235876,0,0,0,0,0,1,1,1,0,0,0
941,50.0,8660,5,1900,3,3,1,760.0,5,2168,2,4,11,0,576.0,123000,0,0,0,0,0,0,0,0,1,0,0
2699,82.0,12375,5,1951,3,3,1,806.0,3,1422,1,3,7,1,288.0,137500,0,0,0,0,0,0,0,0,0,1,0
2127,60.0,8070,4,1994,3,4,1,990.0,5,990,1,3,5,0,0.0,123600,0,0,0,1,0,0,1,1,0,0,0
2607,84.0,8658,6,1965,3,3,1,1088.0,5,1324,2,3,6,1,440.0,160000,0,0,0,0,0,1,0,1,0,0,1
1754,69.05520046484602,8063,6,2000,3,4,1,924.0,5,1690,2,3,7,1,463.0,181000,0,0,0,0,0,1,1,0,1,0,0
1367,49.0,8235,5,1955,3,3,1,825.0,3,825,1,3,4,0,720.0,125000,0,0,0,0,0,0,0,1,0,0,0
580,78.0,11700,6,1968,3,3,1,727.0,5,1556,1,3,8,0,441.0,154000,0,0,0,0,0,1,0,0,1,0,0
341,74.0,12961,6,1993,4,4,2,1152.0,5,1797,2,4,7,1,616.0,231000,0,0,0,1,0,1,1,0,1,0,0
26,65.0,8450,5,1968,3,3,1,1056.0,5,1056,1,3,6,1,304.0,142000,0,0,0,0,0,1,0,1,0,0,0
2667,90.0,22950,10,1892,4,3,2,1107.0,5,3608,2,5,12,2,840.0,475000,0,0,0,0,0,0,0,0,0,0,0
2884,41.0,5748,8,2005,4,5,4,1573.0,5,1778,2,5,5,1,495.0,375000,0,0,0,1,0,1,1,1,0,1,0
28,70.0,10500,4,1971,3,3,1,864.0,3,864,1,3,5,1,0.0,115000,0,0,0,0,0,0,0,1,0,0,0
531,62.0,7500,7,2004,4,4,1,1221.0,5,1221,2,4,6,0,400.0,185000,0,0,0,1,0,1,1,1,0,0,0
2189,62.0,10042,6,1920,3,3,1,660.0,3,865,1,3,4,1,216.0,108500,0,0,0,0,0,0,0,0,0,0,0
2508,24.0,2544,7,2005,4,4,1,600.0,5,1223,2,4,4,0,480.0,147400,0,0,0,0,0,0,1,0,1,0,0
573,35.0,3768,7,1999,4,4,1,691.0,5,1452,2,4,6,0,506.0,156000,0,0,0,1,0,0,1,0,1,0,1
1363,69.05520046484602,10320,5,1915,3,3,1,880.0,4,1308,2,3,6,0,400.0,120000,0,0,0,0,0,0,0,0,0,0,0
487,61.0,9734,7,2004,4,4,2,384.0,5,1374,2,4,7,0,400.0,167000,0,0,0,1,1,0,1,0,0,0,0
1083,43.0,3182,7,2005,4,4,1,1346.0,5,1504,2,4,7,1,437.0,191000,0,0,0,1,0,1,1,1,0,0,1
1620,56.0,8872,6,1997,3,4,1,384.0,4,1384,2,3,7,1,390.0,161500,0,0,0,0,1,0,1,0,0,0,0
1929,70.0,12198,5,1955,3,3,3,1204.0,3,1411,1,3,7,1,310.0,130000,0,0,0,0,0,1,0,1,0,0,0
1820,80.0,8480,5,1963,3,3,1,970.0,3,970,1,3,5,0,624.0,132500,0,0,0,1,0,0,0,1,0,0,0
1398,69.05520046484602,10200,5,1970,3,4,3,864.0,5,904,1,4,5,0,912.0,144000,0,0,0,0,0,0,1,0,0,0,0
2177,69.05520046484602,9555,5,1979,3,0,0,0.0,3,2233,2,3,11,0,579.0,141000,0,0,0,0,0,1,0,0,1,0,0
2144,60.0,7200,4,1972,3,3,1,385.0,4,875,1,4,5,0,728.0,117000,0,0,0,0,0,0,0,1,0,0,0
2697,60.0,6780,6,1935,3,3,3,520.0,4,754,1,3,5,0,0.0,84500,0,0,0,1,0,0,0,0,0,0,0
1403,69.05520046484602,40000,4,1954,3,4,4,1364.0,5,1663,1,4,6,2,529.0,256000,0,0,0,0,0,1,0,1,0,0,0
596,70.0,9100,5,1965,3,3,1,925.0,5,925,1,3,5,0,429.0,117500,0,0,0,0,0,0,0,1,0,0,0
922,130.0,9600,5,1940,4,3,1,728.0,5,1308,1,3,7,2,256.0,160000,0,0,0,0,0,0,0,0,0,0,0
2065,81.0,14175,5,1956,3,3,1,1240.0,4,1375,1,3,6,1,323.0,187000,0,0,0,0,0,1,0,1,0,0,0
1710,110.0,14277,8,2003,4,5,2,1317.0,5,2385,2,4,7,1,818.0,350000,0,1,0,1,0,1,1,0,1,0,1
1034,60.0,9000,5,1974,3,4,2,896.0,3,1792,2,3,8,0,480.0,133000,0,0,0,0,0,0,0,0,1,0,0
1057,105.0,13693,8,2007,4,5,4,2418.0,5,2464,2,5,9,1,650.0,417500,0,1,0,1,0,1,1,1,0,1,0
470,51.0,3635,7,2007,4,4,1,1386.0,5,1569,2,4,7,1,660.0,175900,0,0,0,0,0,1,1,1,0,0,1
819,84.0,10933,9,2009,5,5,4,1555.0,5,1680,1,5,8,1,1138.0,323262,0,0,0,1,0,1,1,1,0,1,0
2160,65.0,8450,7,2003,4,4,2,1337.0,5,1337,2,4,6,0,531.0,185000,0,0,0,1,0,1,1,1,0,0,0
2552,60.0,8550,6,1934,3,3,1,816.0,5,816,1,3,4,1,240.0,129800,0,0,0,0,0,1,0,1,0,0,0
41,95.0,12182,7,2005,4,4,2,1541.0,5,1541,2,4,7,1,532.0,220000,0,1,0,0,0,1,1,1,0,0,1
742,51.0,6120,4,1935,3,3,1,884.0,5,1573,1,4,6,0,240.0,133000,0,0,0,0,0,0,0,0,0,0,0
686,60.0,10800,4,1949,3,3,1,832.0,3,1461,2,3,6,0,384.0,133500,0,0,0,0,0,0,0,0,0,0,0
314,69.05520046484602,12760,6,1976,3,3,1,1958.0,3,2048,3,3,9,0,776.0,170000,0,0,0,0,0,0,0,1,0,0,0
1630,69.05520046484602,7655,6,1993,3,4,1,903.0,4,1642,2,3,7,1,392.0,168000,0,0,0,0,0,1,1,0,1,0,0
191,60.0,10560,6,1922,3,2,1,738.0,5,1470,1,3,6,0,624.0,140750,0,0,0,0,0,0,0,0,1,0,0
1626,60.0,7500,6,1999,3,4,1,938.0,5,2299,3,3,7,1,482.0,204000,0,0,0,0,0,1,1,0,1,0,0
59,69.05520046484602,9505,7,2001,4,4,1,884.0,5,2035,2,4,8,1,434.0,222500,0,0,0,0,1,0,1,0,1,0,1
2632,69.0,10205,5,1962,3,3,3,925.0,3,999,1,3,6,0,300.0,134500,0,0,0,0,0,1,0,0,0,0,0
1835,45.0,4379,8,2004,4,4,3,1378.0,5,1378,2,4,6,1,540.0,214000,0,0,0,1,0,1,1,1,0,0,0
2675,65.0,7800,5,1939,3,4,2,793.0,3,1118,1,3,5,1,410.0,119900,0,0,0,0,0,0,0,0,0,0,0
1503,92.0,12108,4,1955,3,3,1,1440.0,3,1440,2,2,8,0,0.0,118000,0,0,0,0,0,0,0,1,0,0,1
1963,70.0,7000,5,1960,3,3,1,1010.0,5,1134,1,3,6,0,254.0,135000,0,0,0,0,0,1,0,1,0,0,1
1352,64.0,13053,6,1923,3,3,1,833.0,4,1848,1,4,8,1,370.0,207000,0,0,0,0,0,0,0,0,0,0,0
1519,60.0,8400,6,1925,3,3,1,1181.0,2,1694,2,3,7,1,576.0,136500,0,0,0,0,0,0,1,0,0,0,0
1305,50.0,6000,4,1954,3,3,1,901.0,5,901,1,3,4,0,281.0,107900,0,0,0,0,0,0,0,1,0,0,0
2014,69.05520046484602,6240,6,1938,3,3,1,861.0,4,1409,1,3,6,1,528.0,126000,0,0,0,0,0,0,0,0,0,0,0
1,141.0,31770,6,1960,3,3,4,1080.0,2,1656,1,3,7,2,528.0,215000,0,0,0,0,0,1,0,1,0,1,0
1052,96.0,12474,10,2007,5,5,3,1682.0,5,2332,2,5,9,1,846.0,426000,0,1,0,1,1,0,1,0,1,1,0
622,80.0,9600,5,1950,4,3,1,1113.0,4,1113,1,4,5,1,264.0,147000,0,0,0,0,0,1,0,1,0,0,0
913,64.0,8574,6,1916,4,3,1,816.0,5,1232,1,4,6,1,440.0,147500,0,0,0,0,0,0,0,1,0,0,0
1058,104.0,14418,9,2007,5,5,4,1950.0,5,1950,2,5,7,1,706.0,383000,0,1,0,1,0,1,1,1,0,0,1
2348,80.0,10400,7,1988,3,4,3,1845.0,4,1872,2,3,6,1,604.0,241500,0,0,0,1,0,1,0,1,0,0,1
1527,63.0,15564,6,1914,3,4,1,676.0,5,1264,1,3,6,0,400.0,147500,0,0,0,0,0,0,0,0,0,0,0
1011,101.0,13543,8,2005,4,5,4,1168.0,5,2500,3,5,9,1,683.0,355000,1,0,0,1,1,0,1,0,1,1,0
1332,50.0,6130,5,1924,3,3,1,784.0,4,784,1,4,5,0,0.0,109500,0,0,0,0,0,0,0,0,0,0,0
709,50.0,5925,2,1940,3,0,0,0.0,2,612,1,3,4,0,308.0,45000,0,0,0,0,0,0,0,1,0,0,0
209,69.05520046484602,24090,7,1940,3,3,2,1032.0,5,2403,2,3,10,2,349.0,244400,0,0,0,0,0,1,0,0,1,0,0
619,80.0,9600,6,1953,3,3,1,1416.0,3,1644,1,3,7,2,418.0,167000,0,0,0,1,0,1,0,1,0,1,0
2150,65.0,8158,7,2002,4,4,1,860.0,5,1729,2,4,7,0,542.0,200000,0,0,0,0,0,1,1,0,1,0,1
2704,50.0,5220,5,1936,3,3,1,830.0,4,879,1,3,4,0,180.0,80000,0,0,0,0,0,0,0,1,0,0,0
2839,60.0,8172,5,1955,3,3,1,864.0,3,864,1,3,5,0,572.0,115000,0,0,0,0,0,0,0,1,0,0,0
1242,72.0,9000,6,1956,3,4,1,1196.0,4,1196,1,3,6,1,297.0,139000,0,0,0,0,0,1,0,1,0,0,1
2714,74.0,7844,6,1978,3,3,1,672.0,3,1400,1,3,6,1,440.0,149500,0,0,0,0,0,1,0,0,1,0,1
799,60.0,9084,4,1940,3,3,2,755.0,3,1510,1,3,7,1,296.0,108000,0,0,0,0,0,0,0,0,1,0,0
1260,60.0,10800,4,1900,3,0,0,0.0,3,1294,2,3,7,0,0.0,106250,0,0,0,0,0,0,0,0,1,0,0
2107,74.0,8556,7,2006,4,4,3,1240.0,5,1240,2,4,5,0,826.0,194000,0,0,0,0,0,1,1,1,0,0,0
2486,70.0,9100,5,1962,3,3,1,988.0,5,988,1,3,6,0,624.0,129500,0,0,0,0,0,0,0,1,0,0,1
1911,63.0,8668,5,1968,3,3,1,1560.0,3,1560,2,3,8,0,792.0,126000,0,0,0,0,0,0,0,1,0,0,0
896,70.0,11767,5,1950,3,2,2,1078.0,3,1368,1,3,6,0,195.0,120000,0,0,0,0,0,1,0,1,0,0,0
272,70.0,8400,7,2004,4,4,3,1473.0,5,1484,2,4,7,0,606.0,213000,0,0,0,1,0,1,1,1,0,0,1
2521,40.0,3874,8,1980,4,4,4,1226.0,3,1226,1,4,4,1,484.0,190000,0,0,0,1,0,1,0,1,0,0,0
2324,69.05520046484602,8076,6,1993,3,4,1,1160.0,4,1169,2,3,6,1,402.0,183500,0,0,0,1,0,1,1,1,0,0,1
1953,93.0,10090,7,1963,3,3,3,725.0,3,1651,2,3,6,2,276.0,172000,0,0,0,0,1,0,0,0,0,0,1
887,67.0,8877,4,1938,3,3,2,816.0,5,816,1,3,3,1,288.0,100000,0,0,0,0,0,0,0,1,0,0,0
1479,85.0,11058,7,2007,4,4,1,1564.0,5,1564,2,4,6,0,814.0,218836,0,0,0,1,0,1,1,1,0,1,0
1317,60.0,10800,6,1905,3,2,1,482.0,5,1912,2,3,7,1,672.0,163000,0,0,0,0,0,0,0,0,0,0,0
1750,59.0,10936,7,2006,4,4,3,1510.0,5,1525,2,4,6,1,534.0,206580,0,0,0,0,0,1,1,1,0,0,0
2815,65.0,8461,6,2005,4,4,1,728.0,5,1456,2,4,8,1,390.0,163990,0,0,0,0,0,1,1,0,1,0,0
2692,60.0,7518,5,1910,2,2,1,396.0,4,1330,1,3,7,0,390.0,116500,0,0,0,0,0,0,0,0,1,0,0
1090,69.05520046484602,8010,7,2002,4,4,1,840.0,5,1720,2,4,7,1,400.0,188000,0,0,0,0,1,0,1,0,1,0,0
1912,69.05520046484602,10050,5,1966,3,3,3,793.0,5,1280,2,3,6,1,432.0,175000,0,0,0,1,0,0,0,0,0,0,1
1634,38.0,4740,8,1988,4,4,4,1166.0,4,1179,2,3,5,0,480.0,182000,1,0,0,1,0,1,0,1,0,0,0
1974,60.0,6978,5,1926,4,3,1,850.0,3,960,1,3,5,0,576.0,103000,0,0,0,0,0,0,0,1,0,0,0
1764,69.05520046484602,11400,10,2001,5,5,4,2633.0,5,2633,2,5,8,2,804.0,466500,0,0,1,1,0,1,1,1,0,0,1
634,66.0,9240,6,1959,4,3,1,988.0,3,988,2,4,6,0,297.0,149500,0,0,0,0,0,1,0,1,0,0,0
1683,24.0,2304,7,1978,3,4,1,1061.0,3,1055,2,3,4,0,319.0,142500,0,0,0,1,0,1,0,1,0,0,0
2199,54.0,7223,5,1926,3,3,2,1290.0,3,1422,1,3,6,0,352.0,136500,0,0,0,0,0,0,1,1,0,0,0
2789,69.05520046484602,3612,6,1993,3,4,1,630.0,5,1320,2,3,5,0,484.0,137000,0,0,0,1,0,0,1,0,1,0,0
1018,63.0,12680,7,1988,4,4,2,1675.0,5,1688,2,5,6,1,528.0,226500,0,0,0,1,0,1,0,1,0,0,1
14,85.0,10176,7,1990,3,4,4,1300.0,4,1341,1,4,5,1,506.0,171500,0,0,0,1,0,1,1,1,0,0,0
2782,55.0,10780,5,1976,3,3,3,911.0,4,954,1,3,6,0,576.0,132500,0,0,0,0,0,0,0,0,0,0,0
2626,69.05520046484602,8544,3,1949,3,0,0,0.0,2,1040,2,3,6,0,400.0,87500,0,0,0,0,0,0,0,1,0,0,1
1175,79.0,10646,7,2001,3,3,1,858.0,5,1789,2,3,7,1,546.0,223000,0,0,0,1,0,1,1,0,1,0,1
1232,80.0,8400,6,1962,4,3,1,1319.0,3,1537,1,4,7,1,462.0,174000,0,0,0,0,0,1,0,1,0,0,1
2590,85.0,15428,5,1951,3,3,1,884.0,5,884,1,3,4,0,270.0,142000,0,0,0,0,0,1,0,1,0,0,0
2463,81.0,11216,8,2006,4,4,1,1489.0,5,1489,2,4,7,1,776.0,232600,0,0,0,0,0,1,1,1,0,0,0
2358,78.0,10140,6,1974,3,3,1,1040.0,2,1309,1,4,5,1,484.0,181000,0,0,0,0,0,1,0,1,0,0,1
2911,42.0,3964,6,1973,3,4,1,942.0,4,2521,2,3,10,1,576.0,151400,0,0,0,0,0,1,0,0,1,0,0
1699,98.0,11428,8,2006,4,4,1,1626.0,5,1634,2,4,7,1,866.0,250000,0,1,0,0,0,1,1,1,0,1,0
115,80.0,10421,7,1988,3,4,1,980.0,3,1714,2,3,7,1,496.0,196500,0,0,0,1,0,1,0,0,1,0,1
1998,75.0,13500,7,1879,3,3,1,819.0,3,2454,2,3,8,1,576.0,185000,0,0,0,0,0,1,1,0,0,0,0
589,75.0,9000,6,1969,3,3,3,1216.0,3,1216,1,3,5,0,336.0,113000,0,0,0,0,0,1,0,1,0,0,1
1641,60.0,8089,8,2007,4,4,3,1419.0,5,1419,2,4,7,1,567.0,392000,1,0,0,1,0,1,1,1,0,0,1
2821,35.0,9400,6,1975,3,4,4,945.0,3,980,2,3,4,0,0.0,127500,0,0,0,1,0,0,0,0,0,0,1
1846,24.0,2117,6,2000,4,4,1,756.0,5,1573,2,4,4,0,440.0,177000,0,0,0,1,0,0,1,0,1,0,1
1805,85.0,10625,6,2004,4,4,3,1158.0,5,2443,2,4,9,1,744.0,265000,0,0,0,0,1,0,1,0,1,0,1
1853,106.0,8413,8,1998,4,5,2,1220.0,5,2362,2,4,8,2,1105.0,312500,0,0,0,1,0,1,1,0,1,0,0
1321,75.0,13500,10,1893,5,3,1,1237.0,4,2775,3,4,9,1,880.0,325000,0,0,0,0,0,0,0,0,0,0,0
564,69.05520046484602,15676,8,1980,4,4,4,2014.0,4,2014,2,4,6,2,864.0,275000,0,0,0,0,0,1,0,1,0,0,1
1771,82.0,9950,7,1995,4,4,1,1203.0,5,2520,2,4,9,1,721.0,290000,0,0,1,1,0,1,1,0,1,0,1
90,39.0,15410,6,1974,3,3,4,1208.0,5,1494,2,3,7,2,461.0,169000,0,0,0,0,0,1,0,1,0,0,0
2684,50.0,6000,5,1921,3,3,1,616.0,4,616,1,3,4,0,205.0,89000,0,0,0,0,0,0,0,1,0,0,0
13,63.0,8402,6,1998,3,4,1,789.0,4,1465,2,3,7,1,393.0,180400,0,0,0,0,0,1,1,0,1,0,0
445,85.0,10655,8,2003,4,4,1,3206.0,5,1629,2,4,7,1,880.0,284000,0,1,0,1,0,1,1,1,0,0,1
1914,70.0,10150,5,1958,3,3,1,912.0,5,912,1,3,5,0,275.0,114500,0,0,0,0,0,1,0,1,0,0,0
2811,84.0,10084,7,2005,4,4,3,1552.0,5,1552,2,4,7,0,782.0,212900,0,0,0,1,0,1,1,1,0,0,1
850,67.0,16285,7,2001,4,4,1,1413.0,5,1430,2,4,6,0,605.0,187100,0,0,0,0,0,1,1,1,0,0,0
1844,34.0,3230,6,1999,3,4,1,729.0,4,1458,2,3,5,1,440.0,176000,0,0,0,1,0,0,1,0,1,0,1
2225,69.05520046484602,21579,6,1968,3,4,1,1488.0,5,1488,2,3,7,2,552.0,215000,0,0,0,0,0,1,1,1,0,0,0
1477,64.0,8320,7,2004,4,4,1,770.0,5,1582,2,4,6,0,520.0,185900,0,0,0,1,0,1,1,0,1,0,0
399,60.0,6960,4,1970,3,3,1,864.0,3,864,1,4,5,0,660.0,120500,0,0,0,0,0,0,0,1,0,0,0
2431,60.0,21930,5,2005,4,4,3,732.0,5,1838,2,3,7,1,372.0,192140,0,0,0,0,1,0,1,0,1,0,0
1605,60.0,6600,5,1982,4,3,1,816.0,5,816,1,4,5,1,264.0,130500,0,0,0,0,0,1,0,1,0,0,0
897,50.0,8405,4,1945,3,0,0,0.0,3,1529,2,3,9,0,240.0,98000,0,0,0,0,0,0,0,0,0,0,0
1426,91.0,11778,9,2008,4,4,4,2271.0,5,2276,2,5,7,2,1348.0,475000,0,0,0,1,0,1,1,1,0,1,0
2240,60.0,8967,5,1920,3,2,1,961.0,4,1077,1,3,6,0,338.0,67000,0,0,0,0,0,0,0,1,0,0,0
1706,86.0,10562,8,2007,4,5,1,1582.0,5,2161,1,5,8,1,789.0,325624,0,1,0,1,0,1,1,0,1,1,0
2252,44.0,12864,7,2002,4,4,1,1409.0,5,1409,1,4,4,1,576.0,245000,0,0,0,1,0,1,1,1,0,0,0
1136,66.0,13695,5,2004,3,3,1,1114.0,5,1114,1,4,6,0,576.0,159000,0,0,0,1,0,0,1,1,0,0,0
1877,79.0,10289,5,1965,3,3,1,1073.0,3,1073,1,3,6,0,515.0,156000,0,0,0,0,0,1,0,1,0,0,1
424,105.0,15431,10,2008,5,5,4,3094.0,5,2402,2,5,10,2,672.0,555000,0,1,0,1,0,1,1,1,0,1,0
1182,69.05520046484602,11120,6,1984,3,4,1,1232.0,3,1232,2,3,6,0,516.0,162500,0,0,0,0,0,1,1,1,0,0,0
2750,73.0,9069,6,1993,4,4,3,1344.0,4,1440,2,4,8,0,920.0,224500,0,0,0,0,0,1,1,0,0,0,0
1016,69.05520046484602,40000,6,1950,3,3,1,1488.0,4,1488,2,3,6,1,738.0,133000,0,0,0,0,0,1,0,1,0,0,1
2436,63.0,7875,7,2003,4,4,1,783.0,5,1509,2,4,8,1,393.0,180000,0,0,0,0,0,1,1,0,1,0,0
1607,60.0,6600,5,1982,3,3,1,845.0,4,845,1,4,6,0,264.0,134500,0,0,0,1,0,1,0,1,0,0,0
2337,66.0,13682,10,2006,5,5,4,1410.0,5,2945,3,4,10,1,641.0,438780,1,0,0,0,1,0,1,0,1,0,1
1233,101.0,9150,6,1962,3,4,4,1099.0,4,1431,1,3,6,1,296.0,165000,0,0,0,1,0,0,0,0,0,0,1
419,65.0,7150,5,1967,3,3,1,892.0,3,892,1,3,5,0,288.0,100000,0,0,0,0,0,1,0,1,0,0,1
633,69.05520046484602,12285,7,1960,3,3,1,1329.0,4,1329,1,3,5,2,441.0,176000,0,0,0,0,0,1,0,1,0,0,1
2722,102.0,17920,5,1955,3,3,2,1763.0,3,1779,1,3,6,1,454.0,170000,0,0,0,0,0,1,0,1,0,0,0
469,53.0,3684,7,2007,4,4,1,1373.0,5,1555,2,4,7,1,660.0,174000,0,0,0,0,0,1,1,1,0,0,1
1365,62.0,7006,6,1925,3,3,1,768.0,3,1236,2,3,6,1,384.0,127000,0,0,0,0,0,0,1,0,0,0,0
1098,77.0,8390,7,1999,3,4,1,831.0,5,1651,2,3,7,1,450.0,185900,0,0,0,0,1,0,1,0,1,0,0
711,50.0,5784,5,1938,3,2,1,190.0,4,886,1,3,4,0,273.0,91300,0,0,0,0,0,1,0,1,0,0,0
2808,70.0,9135,6,2003,4,4,3,1682.0,5,1700,2,4,7,0,544.0,200000,0,0,0,1,0,1,1,1,0,0,1
1959,78.0,10496,6,1949,3,3,2,1040.0,5,1846,2,3,7,1,315.0,143000,0,0,0,0,0,1,0,0,0,0,1
2720,69.05520046484602,13650,5,1958,4,3,1,1052.0,5,1920,2,4,8,1,451.0,172500,0,0,0,0,0,1,0,0,0,0,0
2170,67.0,8308,4,1963,3,3,1,1088.0,3,1088,1,3,4,0,520.0,110000,0,0,0,0,0,0,0,1,0,1,0
603,69.05520046484602,9450,4,1957,3,3,1,1040.0,3,1362,1,3,6,1,768.0,140000,0,0,0,0,0,1,0,1,0,0,1
2113,78.0,9317,6,2006,4,4,1,1314.0,4,1314,2,4,6,1,440.0,176432,0,0,0,1,0,1,1,1,0,0,0
1146,69.05520046484602,7153,6,1991,3,4,1,1278.0,4,1294,2,4,6,0,496.0,179200,0,0,0,1,0,1,0,1,0,0,1
2105,68.0,8814,7,2005,4,4,1,1274.0,5,1274,2,4,6,0,508.0,203000,0,0,0,1,0,1,1,1,0,0,1
1786,83.0,9849,7,2007,4,4,3,1689.0,5,1689,2,4,7,0,954.0,248328,0,0,0,0,0,1,1,1,0,1,0
961,79.0,14463,9,2008,5,5,4,1641.0,5,1641,2,5,7,0,885.0,316500,0,0,0,1,0,1,1,1,0,0,1
1405,50.0,5190,7,1948,3,3,1,570.0,3,1079,1,3,5,1,249.0,125600,0,0,0,0,0,1,0,0,0,0,0
1324,65.0,9750,5,1959,3,3,1,984.0,4,984,1,2,5,0,308.0,110000,0,0,0,0,0,0,0,1,0,0,1
1986,50.0,6000,4,1920,3,3,1,960.0,4,960,1,2,5,0,308.0,108500,0,0,0,0,0,0,1,1,0,0,0
307,66.0,8712,5,1952,2,3,3,540.0,3,1044,1,2,4,0,504.0,55993,0,0,0,0,0,0,0,1,0,0,0
180,69.0,11851,5,1948,3,3,1,1027.0,5,1633,1,4,7,1,240.0,129000,0,0,0,0,0,0,0,0,0,0,0
2896,54.0,13811,6,1987,3,4,1,1112.0,4,1137,2,4,5,1,551.0,176000,0,0,0,1,0,1,0,1,0,0,1
668,83.0,10143,6,1963,3,3,1,1380.0,2,1380,1,3,6,0,364.0,154000,0,0,0,0,0,1,0,1,0,0,1
1582,93.0,18265,6,1986,4,4,3,1256.0,5,1256,2,4,6,1,578.0,180000,0,0,0,1,0,1,0,1,0,0,1
2285,44.0,4224,5,1976,3,4,1,1142.0,3,1142,1,3,6,1,528.0,134000,0,0,0,0,0,1,1,1,0,0,0
2079,84.0,12615,6,1950,3,3,3,1202.0,3,2158,2,4,7,1,576.0,243000,0,0,0,0,0,1,0,1,0,0,0
2272,85.0,14536,8,2002,4,4,3,1616.0,5,1629,2,4,9,1,808.0,270000,0,0,0,1,0,1,1,1,0,0,1
2250,71.0,9187,6,1983,3,3,1,1084.0,3,1080,1,3,5,0,484.0,134000,0,0,0,0,0,1,1,1,0,0,0
502,90.0,9900,7,1993,4,4,4,1347.0,5,2646,2,4,9,1,656.0,260000,0,0,1,1,0,1,1,0,1,0,1
2166,64.0,8333,7,2006,4,4,1,738.0,4,1491,2,4,7,1,484.0,168675,0,0,0,0,0,1,1,0,1,0,0
1622,69.05520046484602,10147,6,1994,3,4,1,392.0,4,1694,2,3,7,1,398.0,160000,0,0,0,0,1,0,1,0,0,0,1
1299,44.0,5914,5,1890,3,2,1,684.0,4,1080,1,4,5,0,0.0,95000,0,0,0,0,0,0,0,0,0,0,0
832,79.0,11646,6,2005,4,4,3,704.0,5,1422,2,4,7,1,440.0,173000,0,0,0,0,0,1,1,0,1,0,0
2470,60.0,7200,7,2006,4,4,1,1293.0,5,1301,2,4,5,1,572.0,187750,0,0,0,0,0,1,1,1,0,0,0
1017,46.0,20544,7,1986,3,4,1,791.0,4,2093,2,3,7,1,542.0,215000,0,0,0,0,0,1,0,0,1,0,1
1384,69.05520046484602,9981,5,1967,3,3,2,1073.0,4,1073,1,3,6,0,270.0,120000,0,0,0,0,0,1,0,1,0,0,1
1790,70.0,8251,7,2005,4,4,3,1494.0,5,1506,2,4,7,1,672.0,249000,0,0,0,1,0,1,1,1,0,0,1
2530,78.0,10140,7,1967,3,3,1,1334.0,4,1334,2,3,7,0,477.0,164500,0,0,0,0,0,1,0,1,0,0,1
2893,69.05520046484602,8239,7,1986,4,0,0,0.0,4,1295,2,4,5,0,312.0,230000,0,0,0,0,0,1,0,1,0,0,0
2027,69.05520046484602,5700,7,1929,3,3,1,672.0,4,1344,1,4,6,1,456.0,140000,0,0,0,0,0,1,0,0,1,0,0
683,60.0,7200,5,1952,3,3,1,732.0,3,732,1,3,4,0,240.0,118900,0,0,0,0,0,0,0,1,0,0,0
823,71.0,9178,8,2008,4,4,3,1468.0,5,1468,2,4,6,1,904.0,239900,0,0,0,0,0,1,1,1,0,0,0
2374,53.0,4043,6,1975,3,4,1,1069.0,4,1069,2,3,4,1,440.0,146300,0,0,0,0,0,1,0,1,0,0,0
1594,69.05520046484602,4224,5,1975,3,4,1,1040.0,4,1040,1,3,6,0,499.0,124000,0,0,0,1,0,1,1,1,0,0,0
2049,75.0,11235,5,1963,3,4,3,925.0,3,999,1,3,6,0,308.0,130000,0,0,0,0,0,0,0,0,0,0,0
